URL,Locality,Zip code,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd89108,1060 Sint-Gillis,1060,Apartment,apartment,285000,for sale,2.0,85.0,Super equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd62273,1070 Anderlecht,1070,House,residence,395000,for sale,5.0,245.0,,0.0,,1.0,,0.0,,88.0,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd79317,1070 Anderlecht,1070,Apartment,apartment,189000,for sale,2.0,55.0,,0.0,,0.0,,0.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/vbd89673,9000 Gent,9000,Apartment,apartment,340000,for sale,2.0,95.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/2560/nijlen/rbv30007,2560 Nijlen,2560,House,residence,535000,for sale,3.0,245.0,,0.0,,1.0,,1.0,156.0,379.0,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd70294,1070 Anderlecht,1070,House,residence,299000,for sale,2.0,124.0,,1.0,,0.0,,1.0,,,3.0,,
https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd38548,1460 Ittre,1460,House,residence,394610,for sale,3.0,190.0,Super equipped,0.0,,1.0,,1.0,224.0,257.0,3.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbv34427,2018 Antwerp,2018,Apartment,apartment,225000,for sale,1.0,51.0,,0.0,,0.0,,1.0,483.0,,2.0,,Normal
https://immovlan.be/en/detail/mixed-building/for-sale/2200/herentals/vbd70030,2200 Herentals,2200,House,mixed-building,920000,for sale,,,,,,1.0,,1.0,,,2.0,,
https://immovlan.be/en/detail/residence/in-public-sale/5590/ciney/vbd90832,5590 Ciney,5590,House,residence,90000,in public sale,3.0,,,,,0.0,,1.0,,182.0,2.0,,To be renovated
https://immovlan.be/en/detail/mixed-building/for-sale/1330/rixensart/vbd52060,1330 Rixensart,1330,House,mixed-building,915000,for sale,3.0,246.0,Fully equipped,0.0,,1.0,,0.0,,226.0,2.0,1.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbv10706,8301 Duinbergen,8301,Apartment,apartment,399000,for sale,2.0,79.0,,,,1.0,,0.0,,,,,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/6960/manhay/vbc87668,6960 Manhay,6960,House,residence,150000,for sale,0.0,100.0,,0.0,,,,,,155.0,,,To renovate
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/rbv22716,1080 Sint-Jans-Molenbeek,1080,Apartment,apartment,270000,for sale,2.0,110.0,Partially equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/villa/for-sale/5651/somzee/vwd15670,5651 Somzée,5651,House,villa,320000,for sale,6.0,180.0,Fully equipped,,1.0,,,1.0,,865.0,4.0,0.0,
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu98949,8500 Kortrijk,8500,Apartment,apartment,499000,for sale,3.0,154.0,Super equipped,,,1.0,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd48521,1000 Brussels,1000,Apartment,studio,79000,for sale,0.0,42.0,,0.0,,0.0,,0.0,,,2.0,0.0,To be renovated
https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbd82814,6044 Roux,6044,House,residence,205000,for sale,3.0,142.0,,0.0,,0.0,,1.0,,180.0,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/6120/ham-sur-heure-nalinnes/vbd88785,6120 Ham-sur-Heure-Nalinnes,6120,House,residence,247000,for sale,2.0,95.0,,0.0,,1.0,,1.0,459.0,570.0,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd48085,1410 Waterloo,1410,House,residence,645000,for sale,6.0,291.0,Super equipped,0.0,,1.0,,1.0,524.0,655.0,3.0,1.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd91412,1150 Sint-Pieters-Woluwe,1150,House,residence,815000,for sale,4.0,180.0,Super equipped,0.0,,1.0,,1.0,80.0,225.0,3.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd86128,5030 Gembloux,5030,Apartment,apartment,250000,for sale,2.0,84.0,,0.0,,0.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd78745,1030 Schaarbeek,1030,Apartment,apartment,184900,for sale,3.0,118.0,,0.0,,0.0,,0.0,,,3.0,,
https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbv27991,2100 Deurne,2100,Apartment,ground-floor,215000,for sale,1.0,73.0,,0.0,,0.0,,1.0,30.0,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/6120/ham-sur-heure-nalinnes/vbd72987,6120 Ham-sur-Heure-Nalinnes,6120,House,residence,380000,for sale,4.0,190.0,Fully equipped,0.0,,1.0,,1.0,550.0,894.0,3.0,0.0,Normal
https://immovlan.be/en/detail/penthouse/for-sale/2000/antwerp/rbv25129,2000 Antwerp,2000,Apartment,penthouse,739000,for sale,3.0,195.0,,,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/residence/for-sale/3090/overijse/rbv33454,3090 Overijse,3090,House,residence,799000,for sale,6.0,374.0,,0.0,,1.0,,1.0,1450.0,1450.0,4.0,,Normal
https://immovlan.be/en/detail/mixed-building/for-sale/1000/brussels/vbd24451,1000 Brussels,1000,House,mixed-building,895000,for sale,2.0,175.0,,,,0.0,,,,85.0,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd85306,1160 Oudergem,1160,Apartment,apartment,795000,for sale,3.0,125.0,,,0.0,1.0,,1.0,55.0,,2.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbc98752,1070 Anderlecht,1070,Apartment,apartment,200000,for sale,2.0,,,,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/residence/for-sale/6840/hamipre/vbd72229,6840 Hamipré,6840,House,residence,295000,for sale,2.0,336.0,,0.0,,1.0,,1.0,2500.0,2950.0,4.0,0.0,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/4630/soumagne/vbd85207,4630 Soumagne,4630,Apartment,apartment,145000,for sale,1.0,50.0,,0.0,,0.0,,0.0,,,,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd89236,7340 Colfontaine,7340,House,residence,225000,for sale,3.0,218.0,Fully equipped,0.0,,1.0,,1.0,180.0,320.0,3.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd77108,1050 Elsene,1050,Apartment,apartment,217500,for sale,1.0,40.0,,0.0,,1.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd85801,5020 Malonne,5020,House,residence,455762,for sale,3.0,152.0,,,,,,1.0,,1388.0,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/8200/sint-andries/rbv35490,8200 Sint-Andries,8200,Apartment,apartment,230000,for sale,2.0,,,,,1.0,,0.0,,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/1421/ophain-bois-seigneur-isaac/vbd79781,1421 Ophain-Bois-Seigneur-Isaac,1421,House,residence,638500,for sale,5.0,218.0,,,,1.0,,1.0,,540.0,4.0,,
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbc94794,1140 Evere,1140,Apartment,apartment,279000,for sale,1.0,76.0,,,,,,,,,4.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/9220/hamme/rbv24599,9220 Hamme,9220,Apartment,apartment,499000,for sale,2.0,88.0,,,,1.0,,0.0,,,,,New
https://immovlan.be/en/detail/apartment/for-sale/5350/ohey/vbd86636,5350 Ohey,5350,Apartment,apartment,196000,for sale,1.0,60.0,,0.0,,1.0,,0.0,,,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/3370/boutersem/rbv00917,3370 Boutersem,3370,House,residence,549000,for sale,3.0,167.0,Super equipped,0.0,,1.0,,1.0,,1514.0,4.0,0.0,Fully renovated
https://immovlan.be/en/detail/villa/for-sale/5660/aublain/vbd45575,5660 Aublain,5660,House,villa,350000,for sale,6.0,175.0,,0.0,1.0,1.0,,0.0,,3692.0,,,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/4960/malmedy/vbd84534,4960 Malmedy,4960,House,residence,209000,for sale,2.0,97.0,Fully equipped,0.0,,1.0,,0.0,,97.0,2.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd76432,5000 Namur,5000,Apartment,apartment,345000,for sale,3.0,104.0,Fully equipped,,,1.0,,0.0,,,2.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbc62486,1090 Jette,1090,Apartment,apartment,149000,for sale,1.0,54.0,,,,0.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd86953,1070 Anderlecht,1070,Apartment,apartment,189000,for sale,2.0,70.0,Partially equipped,0.0,,0.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/studio/for-sale/1160/oudergem/vbc83908,1160 Oudergem,1160,Apartment,studio,149000,for sale,0.0,50.0,,0.0,,1.0,,1.0,,,2.0,0.0,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbv31592,2570 Duffel,2570,House,residence,320000,for sale,3.0,,,,,1.0,,0.0,,110.0,2.0,,
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd71990,1000 Brussels,1000,Apartment,studio,185000,for sale,0.0,29.0,Fully equipped,0.0,,0.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/villa/for-sale/1000/brussels/vbd61157,1000 Brussels,1000,House,villa,695000,for sale,2.0,181.0,Super equipped,0.0,,1.0,,,,63.0,2.0,0.0,Fully renovated
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd86716,6230 Pont-à-Celles,6230,Apartment,apartment,188500,for sale,1.0,64.0,Super equipped,0.0,,1.0,,0.0,,,2.0,0.0,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd30000,1080 Sint-Jans-Molenbeek,1080,Apartment,apartment,175000,for sale,2.0,70.0,,0.0,,1.0,,0.0,,,2.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd55881,1180 Ukkel,1180,Apartment,apartment,275000,for sale,2.0,85.0,,0.0,,1.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/5377/somme-leuze/vbd83420,5377 Somme-Leuze,5377,House,residence,240000,for sale,3.0,130.0,,,,0.0,,1.0,600.0,813.0,4.0,,To be renovated
https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd87040,4040 Herstal,4040,House,mixed-building,195000,for sale,2.0,205.0,,0.0,,1.0,,0.0,,200.0,2.0,0.0,To be renovated
https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd87333,6560 Erquelinnes,6560,House,residence,115000,for sale,2.0,111.0,,0.0,,0.0,,1.0,,106.0,,,
https://immovlan.be/en/detail/mixed-building/for-sale/2100/deurne/rbv34350,2100 Deurne,2100,House,mixed-building,429000,for sale,4.0,139.0,Fully equipped,0.0,,,,1.0,60.0,,2.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/2490/balen/rbv28314,2490 Balen,2490,Apartment,apartment,285000,for sale,3.0,106.0,,0.0,,1.0,,0.0,,,3.0,,New
https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbv34474,2310 Rijkevorsel,2310,Apartment,apartment,339000,for sale,2.0,95.0,Partially equipped,0.0,,1.0,,,,,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbv26439,1800 Vilvoorde,1800,House,residence,285000,for sale,2.0,88.0,Partially equipped,0.0,,1.0,,0.0,,120.0,2.0,0.0,Normal
https://immovlan.be/en/detail/bungalow/for-sale/1560/hoeilaart/rbv16378,1560 Hoeilaart,1560,Apartment,bungalow,429000,for sale,3.0,211.0,Fully equipped,,,1.0,,1.0,40.0,460.0,4.0,,
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85366,1180 Ukkel,1180,Apartment,penthouse,725000,for sale,3.0,127.0,,,0.0,1.0,,0.0,,,3.0,,New
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd89556,7700 Mouscron,7700,Apartment,apartment,127000,for sale,2.0,79.0,,0.0,,0.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/3118/werchter/rbv35059,3118 Werchter,3118,House,residence,525000,for sale,4.0,155.0,Super equipped,,,1.0,,1.0,,429.0,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd77813,1180 Ukkel,1180,Apartment,apartment,795000,for sale,3.0,207.0,,,0.0,1.0,,0.0,,,2.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/1367/huppaye/vbd90270,1367 Huppaye,1367,House,residence,570000,for sale,4.0,300.0,,0.0,,1.0,,1.0,4055.0,4055.0,4.0,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbu61280,8400 Oostende,8400,Apartment,apartment,187000,for sale,2.0,89.0,,,,1.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/3690/zutendaal/rwc41467,3690 Zutendaal,3690,House,residence,188000,for sale,3.0,110.0,Super equipped,,0.0,1.0,,1.0,50.0,250.0,4.0,1.0,Excellent
https://immovlan.be/en/detail/studio/for-sale/1180/ukkel/vbc96388,1180 Ukkel,1180,Apartment,studio,270000,for sale,0.0,54.0,,0.0,,1.0,,0.0,,,4.0,0.0,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd13614,1200 Sint-Lambrechts-Woluwe,1200,Apartment,apartment,235000,for sale,2.0,73.0,Fully equipped,,,1.0,,0.0,,,,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd79066,5000 Namur,5000,Apartment,apartment,245000,for sale,2.0,86.0,,0.0,,1.0,,0.0,,,,0.0,Excellent
https://immovlan.be/en/detail/studio/for-sale/4020/liege/vbd87123,4020 Liege,4020,Apartment,studio,110000,for sale,,38.0,,0.0,,1.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/residence/for-sale/1380/lasne/vbd89376,1380 Lasne,1380,House,residence,780000,for sale,4.0,169.0,Super equipped,0.0,1.0,1.0,,1.0,900.0,1000.0,4.0,1.0,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/9070/destelbergen/rbv29651,9070 Destelbergen,9070,House,residence,775000,for sale,3.0,229.0,Super equipped,0.0,1.0,1.0,,1.0,263.0,525.0,3.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/5555/bievre/vbd55919,5555 Bièvre,5555,House,residence,199000,for sale,3.0,113.0,Partially equipped,0.0,,0.0,,1.0,1300.0,1400.0,4.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/1731/zellik/rbv15782,1731 Zellik,1731,Apartment,apartment,189000,for sale,2.0,72.0,Super equipped,0.0,,1.0,,0.0,,,,,Excellent
https://immovlan.be/en/detail/residence/for-sale/1933/sterrebeek/rbv17195,1933 Sterrebeek,1933,House,residence,850000,for sale,4.0,611.0,,0.0,,1.0,,1.0,,,4.0,,
https://immovlan.be/en/detail/villa/for-sale/1150/sint-pieters-woluwe/vbd91414,1150 Sint-Pieters-Woluwe,1150,House,villa,2250000,for sale,5.0,375.0,Super equipped,0.0,,1.0,,1.0,1000.0,1571.0,4.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd58849,4000 Liege,4000,Apartment,apartment,179000,for sale,3.0,104.0,Fully equipped,,,0.0,,,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd71709,1180 Ukkel,1180,House,residence,1395000,for sale,4.0,330.0,Super equipped,0.0,,1.0,,1.0,125.0,225.0,2.0,0.0,Normal
https://immovlan.be/en/detail/duplex/for-sale/1070/anderlecht/vbd36590,1070 Anderlecht,1070,Apartment,duplex,299000,for sale,3.0,105.0,Super equipped,1.0,,0.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd58332,5500 Dinant,5500,House,residence,279000,for sale,2.0,192.0,,0.0,,1.0,,0.0,,108.0,3.0,,
https://immovlan.be/en/detail/residence/for-sale/3960/bree/rbu99129,3960 Bree,3960,House,residence,355000,for sale,4.0,,,,,1.0,,1.0,,290.0,3.0,,
https://immovlan.be/en/detail/residence/for-sale/7890/ellezelles/rbv28923,7890 Ellezelles,7890,House,residence,349000,for sale,4.0,166.0,Fully equipped,0.0,,1.0,,1.0,1051.0,1205.0,4.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbv23983,8790 Waregem,8790,House,residence,535000,for sale,3.0,160.0,Super equipped,0.0,,1.0,,1.0,,297.0,4.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc99001,1400 Nivelles,1400,Apartment,apartment,260000,for sale,2.0,80.0,Fully equipped,0.0,,1.0,,0.0,,,,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/6280/joncret/vbd86089,6280 Joncret,6280,House,residence,188000,for sale,2.0,175.0,,,,1.0,,1.0,500.0,888.0,3.0,,
https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd72486,1460 Ittre,1460,House,residence,1450000,for sale,4.0,306.0,,0.0,,0.0,,0.0,,27594.0,3.0,,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbv15872,9300 Aalst,9300,House,residence,270000,for sale,4.0,210.0,Fully equipped,,,1.0,,,,110.0,2.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd80444,1180 Ukkel,1180,Apartment,apartment,310000,for sale,2.0,84.0,,0.0,,1.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd58186,6000 Charleroi,6000,Apartment,apartment,95000,for sale,2.0,65.0,Partially equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbd25449,6940 Durbuy,6940,House,residence,795000,for sale,7.0,380.0,Fully equipped,,,1.0,,1.0,,2700.0,4.0,1.0,Normal
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbv15725,3550 Heusden-Zolder,3550,House,residence,369000,for sale,3.0,123.0,,,0.0,1.0,,1.0,,590.0,4.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/8210/zedelgem/rbv28208,8210 Zedelgem,8210,House,residence,299000,for sale,4.0,148.0,,,,0.0,,1.0,,473.0,4.0,,To be renovated
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd67949,1000 Brussels,1000,Apartment,studio,295000,for sale,,37.0,,1.0,0.0,0.0,,0.0,,,2.0,,Excellent
https://immovlan.be/en/detail/master-house/for-sale/1000/brussels/rwc41864,1000 Brussels,1000,House,master-house,1749995,for sale,11.0,700.0,Fully equipped,,,1.0,,1.0,93.0,255.0,2.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd77983,5100 Jambes,5100,Apartment,apartment,200000,for sale,1.0,90.0,,0.0,,1.0,,0.0,,,3.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/5300/thon/vbd62747,5300 Thon,5300,House,residence,349000,for sale,2.0,192.0,,0.0,,0.0,,1.0,490.0,640.0,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/2560/nijlen/rbv35081,2560 Nijlen,2560,Apartment,apartment,389000,for sale,2.0,142.0,,0.0,,1.0,,0.0,,,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1380/lasne/rbv16354,1380 Lasne,1380,House,residence,565000,for sale,4.0,140.0,Super equipped,0.0,,1.0,,1.0,425.0,530.0,4.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd84338,1160 Oudergem,1160,Apartment,apartment,795000,for sale,3.0,125.0,Super equipped,0.0,,1.0,,1.0,56.0,,2.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/5560/houyet/vbd76056,5560 Houyet,5560,House,residence,299000,for sale,3.0,158.0,Fully equipped,,,1.0,,1.0,580.0,580.0,3.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/7134/leval-trahegnies/vbd70832,7134 Leval-Trahegnies,7134,House,residence,105000,for sale,3.0,127.0,,0.0,,1.0,,1.0,218.0,230.0,3.0,,To be renovated
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbd85429,1200 Sint-Lambrechts-Woluwe,1200,Apartment,penthouse,764000,for sale,2.0,137.0,,,0.0,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/cottage/for-sale/9661/parike/rbv28925,9661 Parike,9661,Apartment,cottage,325000,for sale,5.0,400.0,,0.0,,1.0,,1.0,,2577.0,4.0,0.0,To be renovated
https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu98260,3583 Paal,3583,House,residence,449000,for sale,4.0,301.0,,,,0.0,,0.0,,1140.0,2.0,,
https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbv11236,1982 Elewijt,1982,House,residence,599000,for sale,3.0,165.0,Super equipped,,,1.0,,1.0,,420.0,4.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/6240/farciennes/vbd86676,6240 Farciennes,6240,House,residence,249000,for sale,4.0,167.0,,,,1.0,,1.0,300.0,432.0,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd56914,1090 Jette,1090,Apartment,apartment,179000,for sale,1.0,81.0,Super equipped,,,1.0,,,,,,,To renovate
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbv30662,2300 Turnhout,2300,Apartment,apartment,197000,for sale,1.0,60.0,,0.0,,1.0,,0.0,,,3.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/rbs92570,1080 Sint-Jans-Molenbeek,1080,Apartment,apartment,295000,for sale,3.0,109.0,,0.0,,1.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vwd16238,1140 Evere,1140,Apartment,apartment,339000,for sale,3.0,85.0,Fully equipped,,0.0,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/6990/fronville/vbd79315,6990 Fronville,6990,House,residence,375000,for sale,4.0,204.0,,0.0,,0.0,,1.0,541.0,774.0,4.0,,
https://immovlan.be/en/detail/villa/for-sale/1860/meise/rbu95801,1860 Meise,1860,House,villa,725000,for sale,5.0,296.0,,0.0,,0.0,,1.0,,1125.0,4.0,1.0,Normal
https://immovlan.be/en/detail/residence/for-sale/5340/gesves/vbd78081,5340 Gesves,5340,House,residence,249000,for sale,2.0,113.0,Super equipped,,,0.0,,1.0,,1013.0,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/2110/wijnegem/rwc41913,2110 Wijnegem,2110,House,residence,359000,for sale,3.0,154.0,Fully equipped,,,,,1.0,40.0,115.0,,,Normal
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd49538,1000 Brussels,1000,Apartment,studio,200000,for sale,,33.0,,1.0,,0.0,,0.0,,,,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd88016,7700 Mouscron,7700,Apartment,apartment,129000,for sale,1.0,,,0.0,,1.0,,1.0,33.0,,3.0,0.0,Excellent
https://immovlan.be/en/detail/mixed-building/for-sale/7970/beloeil/rbv28926,7970 Beloeil,7970,House,mixed-building,395000,for sale,4.0,400.0,Super equipped,,,0.0,,0.0,,,2.0,0.0,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd90426,7700 Mouscron,7700,House,residence,149900,for sale,4.0,154.0,,0.0,,0.0,,0.0,,196.0,,,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd82351,4000 Liege,4000,Apartment,apartment,185000,for sale,2.0,82.0,,,,1.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd71281,1000 Brussels,1000,Apartment,studio,200000,for sale,1.0,27.0,Fully equipped,1.0,,1.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc56749,1050 Elsene,1050,Apartment,apartment,1500000,for sale,3.0,274.0,Not equipped,,0.0,1.0,,0.0,,,2.0,,Excellent
https://immovlan.be/en/detail/mixed-building/for-sale/1030/schaarbeek/vbd25321,1030 Schaarbeek,1030,House,mixed-building,629000,for sale,8.0,378.0,,0.0,,1.0,,1.0,40.0,155.0,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd22502,1060 Sint-Gillis,1060,Apartment,apartment,260000,for sale,1.0,54.0,,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/master-house/for-sale/1180/ukkel/vbd22131,1180 Ukkel,1180,House,master-house,1295000,for sale,5.0,300.0,Super equipped,0.0,,1.0,,1.0,100.0,190.0,2.0,0.0,Excellent
https://immovlan.be/en/detail/villa/for-sale/5660/mariembourg/vbd78631,5660 Mariembourg,5660,House,villa,175000,for sale,2.0,111.0,,,,0.0,,1.0,,745.0,,,Normal
https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbd38105,6010 Couillet,6010,House,residence,275000,for sale,2.0,157.0,Fully equipped,0.0,,1.0,,1.0,,,2.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd62144,1070 Anderlecht,1070,Apartment,apartment,399000,for sale,3.0,125.0,Super equipped,0.0,,0.0,,1.0,500.0,,4.0,,New
https://immovlan.be/en/detail/penthouse/for-sale/2430/vorst/rbu85206,2430 Vorst,2430,Apartment,penthouse,369000,for sale,3.0,110.0,,0.0,,1.0,,0.0,,,,,New
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbv27987,2100 Deurne,2100,Apartment,apartment,199500,for sale,2.0,87.0,,0.0,,1.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/mixed-building/for-sale/8570/anzegem/rbv35127,8570 Anzegem,8570,House,mixed-building,1298000,for sale,3.0,440.0,Fully equipped,,,1.0,,1.0,,2052.0,4.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48952,5590 Ciney,5590,House,residence,362363,for sale,3.0,158.0,,,,,,1.0,,1231.0,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/4820/dison/vbd81019,4820 Dison,4820,House,residence,129000,for sale,3.0,193.0,Fully equipped,0.0,,0.0,,1.0,450.0,240.0,3.0,0.0,To be renovated
https://immovlan.be/en/detail/studio/for-sale/8780/oostrozebeke/rbv25789,8780 Oostrozebeke,8780,Apartment,studio,93000,for sale,0.0,46.0,,,,1.0,,1.0,16.0,,,,Normal
https://immovlan.be/en/detail/residence/for-sale/8680/koekelare/rbv03431,8680 Koekelare,8680,House,residence,259000,for sale,4.0,238.0,,,,1.0,,1.0,,175.0,2.0,,
